"Sl_No","Acceleration","Air Quality","Distance","Fall","Humidity","Motion Detected","Object Detected","Temperature"
"1508","0","176.848892","82","False","0","False","False","0"
"2999","0","181.882904","95","False","0","False","False","0"
"2588","0","176.848892","94","False","0","False","False","0"
"4558","0","192.307541","94","False","0","False","False","0"
"3967","0","176.848892","95","False","0","False","False","0"
"5124","0","197.703064","95","False","0","False","False","0"
"4083","0","181.882904","94","False","0","False","False","0"
"492","0","203.223923","95","False","0","False","False","0"
"1133","0","174.375458","95","False","0","False","False","0"
"871","0","115.763702","95","False","0","True","False","0"
"580","0","194.989822","94","False","0","False","False","0"
"709","0","160.126266","95","False","0","False","False","0"
"2621","0","176.848892","94","False","0","False","False","0"
"1764","0","176.848892","73","False","0","False","False","0"
"1408","0","171.930634","95","False","0","False","False","0"
"5247","0","197.703064","95","False","0","False","False","0"
"2134","0","179.351288","94","False","0","False","False","0"
"5126","0","197.703064","95","False","0","False","False","0"
"4194","0","189.656082","95","False","0","False","False","0"
"597","0","179.351288","94","False","0","False","False","0"
"2209","0","179.351288","95","False","0","False","False","0"
"3741","0","181.882904","95","False","0","False","False","0"
"2141","0","179.351288","94","False","0","False","False","0"
"2362","0","174.375458","94","False","0","False","False","0"
"2499","0","176.848892","94","False","0","False","False","0"
"2928","0","181.882904","94","False","0","False","False","0"
"1834","0","176.848892","95","False","0","False","False","0"
"975","0","151.169891","94","False","0","False","False","0"
"796","0","148.996185","94","False","0","True","False","0"
"5307","0","194.989822","74","False","0","False","False","0"
"2732","0","176.848892","95","False","0","False","False","0"
"3948","0","176.848892","94","False","0","False","False","0"
"5136","0","197.703064","95","False","0","False","False","0"
"3447","0","192.307541","95","False","0","False","False","0"
"2734","0","176.848892","95","False","0","False","False","0"
"1036","0","157.847397","95","False","0","False","False","0"
"1356","0","164.765198","94","False","0","False","False","0"
"3751","0","181.882904","94","False","0","False","False","0"
"474","0","203.223923","95","False","0","False","False","0"
"3364","0","194.989822","95","False","0","False","False","0"
"1039","0","157.847397","95","False","0","False","False","0"
"2078","0","179.351288","95","False","0","False","False","0"
"1142","0","174.375458","94","False","0","False","False","0"
"1469","0","174.375458","95","False","0","False","False","0"
"5117","0","194.989822","95","False","0","False","False","0"
"4053","0","181.882904","95","False","0","False","False","0"
"3600","0","181.882904","95","False","0","False","False","0"
"2521","0","174.375458","95","False","0","False","False","0"
"1957","0","176.848892","94","False","0","False","False","0"
"136","0","362.131653","193","False","0","False","False","0"
"326","0","211.746002","94","False","0","False","False","0"
"2790","0","176.848892","95","False","0","False","False","0"
"4281","0","192.307541","95","False","0","False","False","0"
"5403","0","192.307541","95","False","0","False","False","0"
"3660","0","181.882904","95","False","0","False","False","0"
"5098","0","197.703064","95","False","0","False","False","0"
"1783","0","176.848892","95","False","0","False","False","0"
"3806","0","176.848892","95","False","0","False","False","0"
"412","0","194.989822","95","False","0","False","False","0"
"4633","0","203.223923","95","False","0","False","False","0"
"3598","0","181.882904","95","False","0","True","False","0"
"4766","0","206.032181","95","False","0","False","False","0"
"4927","0","197.703064","94","False","0","False","False","0"
"5214","0","197.703064","95","False","0","False","False","0"
"439","0","192.307541","95","False","0","False","False","0"
"1473","0","174.375458","95","False","0","False","False","0"
"5177","0","197.703064","95","False","0","False","False","0"
"752","0","155.59523","95","False","0","False","False","0"
"3677","0","181.882904","95","False","0","False","False","0"
"560","0","206.032181","95","False","0","False","False","0"
"4942","0","197.703064","94","False","0","False","False","0"
"5037","0","197.703064","95","False","0","False","False","0"
"4041","0","179.351288","95","False","0","False","False","0"
"5265","0","197.703064","95","False","0","False","False","0"
"5345","0","194.989822","95","False","0","False","False","0"
"3728","0","181.882904","95","False","0","False","False","0"
"4305","0","192.307541","95","False","0","False","False","0"
"3129","0","179.351288","94","False","0","False","False","0"
"3458","0","187.034973","94","False","0","False","False","0"
"1713","0","176.848892","95","False","0","False","False","0"
"3819","0","176.848892","94","False","0","False","False","0"
"2504","0","176.848892","95","False","0","False","False","0"
"2474","0","176.848892","94","False","0","False","False","0"
"569","0","197.703064","95","False","0","False","False","0"
"2299","0","174.375458","95","False","0","False","False","0"
"2548","0","176.848892","94","False","0","False","False","0"
"1236","0","160.126266","95","False","0","True","False","0"
"2069","0","179.351288","94","False","0","False","False","0"
"655","0","176.848892","95","False","0","False","False","0"
"3695","0","181.882904","95","False","0","False","False","0"
"4907","0","194.989822","94","False","0","False","False","0"
"1521","0","176.848892","94","False","0","False","False","0"
"732","0","167.125793","95","False","0","False","False","0"
"1416","0","171.930634","94","False","0","False","False","0"
"790","0","151.169891","94","False","0","False","False","0"
"5082","0","197.703064","95","False","0","False","False","0"
"3275","0","179.351288","95","False","0","False","False","0"
"307","0","314.868652","253","False","0","False","False","0"
"1367","0","164.765198","95","False","0","False","False","0"
"2827","0","176.848892","95","False","0","True","False","0"
"3428","0","192.307541","95","False","0","False","False","0"
"2836","0","176.848892","95","False","0","True","False","0"
"515","0","211.746002","95","False","0","False","False","0"
"503","0","203.223923","95","False","0","False","False","0"
"4109","0","181.882904","95","False","0","False","False","0"
"247","0","331.40036","220","False","0","False","False","0"
"427","0","184.444077","94","False","0","False","False","0"
"2163","0","179.351288","95","False","0","False","False","0"
"3393","0","211.746002","94","False","0","False","False","0"
"5277","0","194.989822","94","False","0","False","False","0"
"5246","0","203.223923","95","False","0","False","False","0"
"3349","0","184.444077","94","False","0","False","False","0"
"5371","0","194.989822","94","False","0","False","False","0"
"4708","0","203.223923","95","False","0","False","False","0"
"2439","0","176.848892","94","False","0","False","False","0"
"2492","0","176.848892","94","False","0","False","False","0"
"2744","0","176.848892","95","False","0","False","False","0"
"3973","0","176.848892","73","False","0","False","False","0"
"4410","0","192.307541","94","False","0","False","False","0"
"758","0","155.59523","95","False","0","False","False","0"
"133","0","362.131653","193","False","0","False","False","0"
"1526","0","176.848892","95","False","0","False","False","0"
"3737","0","181.882904","95","False","0","False","False","0"
"1337","0","160.126266","95","False","0","False","False","0"
"4236","0","184.444077","95","False","0","False","False","0"
"1426","0","174.375458","95","False","0","False","False","0"
"4327","0","192.307541","95","False","0","False","False","0"
"6","0","302.938629","98","False","0","False","False","0"
"1129","0","174.375458","94","False","0","False","False","0"
"4488","0","192.307541","95","False","0","False","False","0"
"3621","0","181.882904","95","False","0","True","False","0"
"157","0","348.672852","194","False","0","False","False","0"
"66","0","302.938629","17","False","0","False","False","0"
"1791","0","174.375458","95","False","0","False","False","0"
"4597","0","194.989822","94","False","0","False","False","0"
"2939","0","181.882904","94","False","0","False","False","0"
"1914","0","176.848892","95","False","0","False","False","0"
"1729","0","176.848892","73","False","0","False","False","0"
"2578","0","176.848892","94","False","0","False","False","0"
"5261","0","197.703064","94","False","0","False","False","0"
"4206","0","187.034973","95","False","0","False","False","0"
"63","0","295.201843","16","False","0","False","False","0"
"4724","0","211.746002","95","False","0","False","False","0"
"3852","0","179.351288","95","False","0","False","False","0"
"630","0","179.351288","95","False","0","False","False","0"
"4208","0","187.034973","94","False","0","False","False","0"
"46","0","295.201843","17","False","0","False","False","0"
"3382","0","211.746002","94","False","0","False","False","0"
"5189","0","203.223923","94","False","0","False","False","0"
"3593","0","181.882904","95","False","0","False","False","0"
"1377","0","164.765198","94","False","0","False","False","0"
"5218","0","197.703064","95","False","0","False","False","0"
"2963","0","181.882904","94","False","0","False","False","0"
"2725","0","176.848892","95","False","0","False","False","0"
"572","0","203.223923","95","False","0","False","False","0"
"1026","0","155.59523","95","False","0","False","False","0"
